run,type,module,name,attrname,attrvalue,value
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,**.webServer[*].size_uniform_b,75,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,CellularNetwork.users[*].validationCQI,false,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,CellularNetwork.users[*].fixedCQI,0,
BinomialCQI_bestCQIScheduler-4-20180920-01:36:08-3479,param,,,**.webServer[*].fixedRate,false,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,runattr,,,configname,BinomialCQI_bestCQIScheduler,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,runattr,,,datetime,20180920-01:36:08,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,runattr,,,experiment,BinomialCQI_bestCQIScheduler,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,runattr,,,inifile,omnetpp.ini,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,runattr,,,iterationvars,$usertraffic=0.1,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,runattr,,,iterationvarsf,usertraffic=0.1-,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,runattr,,,measurement,$usertraffic=0.1,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,runattr,,,network,rrcellnet.CellularNetwork,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,runattr,,,processid,3486,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,runattr,,,repetition,5,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,runattr,,,replication,#5,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,runattr,,,resultdir,results,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,runattr,,,runnumber,5,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,runattr,,,seedset,5,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,itervar,,,usertraffic,0.1,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,**.bestCQIScheduler,true,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,**.webServer[*].lambda,0.1,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,**.bestCQIScheduler,false,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,CellularNetwork.users[*].isBinomial,true,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,CellularNetwork.users[0].cqi_binomial_p,0.13,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,CellularNetwork.users[1].cqi_binomial_p,0.22,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,CellularNetwork.users[2].cqi_binomial_p,0.31,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,CellularNetwork.users[3].cqi_binomial_p,0.40,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,CellularNetwork.users[4].cqi_binomial_p,0.49,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,CellularNetwork.users[5].cqi_binomial_p,0.58,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,CellularNetwork.users[6].cqi_binomial_p,0.67,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,CellularNetwork.users[7].cqi_binomial_p,0.76,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,CellularNetwork.users[8].cqi_binomial_p,0.85,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,CellularNetwork.users[9].cqi_binomial_p,0.94,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,**.nUsersCell,10,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,**.**.timeFramePeriod,1ms,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,**.**.nFrameSlots,25,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,**.webServer[*].size_uniform_a,3,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,**.webServer[*].size_uniform_b,75,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,CellularNetwork.users[*].validationCQI,false,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,CellularNetwork.users[*].fixedCQI,0,
BinomialCQI_bestCQIScheduler-5-20180920-01:36:08-3486,param,,,**.webServer[*].fixedRate,false,
BinomialCQI_bestCQIScheduler-6-20180920-01:36:08-3491,runattr,,,configname,BinomialCQI_bestCQIScheduler,
BinomialCQI_bestCQIScheduler-6-20180920-01:36:08-3491,runattr,,,datetime,20180920-01:36:08,
BinomialCQI_bestCQIScheduler-6-20180920-01:36:08-3491,runattr,,,experiment,BinomialCQI_bestCQIScheduler,
BinomialCQI_bestCQIScheduler-6-20180920-01:36:08-3491,runattr,,,inifile,omnetpp.ini,
BinomialCQI_bestCQIScheduler-6-20180920-01:36:08-3491,runattr,,,iterationvars,$usertraffic=0.1,
BinomialCQI_bestCQIScheduler-6-20180920-01:36:08-3491,runattr,,,iterationvarsf,usertraffic=0.1-,
BinomialCQI_bestCQIScheduler-6-20180920-01:36:08-3491,runattr,,,measurement,$usertraffic=0.1,
BinomialCQI_bestCQIScheduler-6-20180920-01:36:08-3491,runattr,,,network,rrcellnet.CellularNetwork,
BinomialCQI_bestCQIScheduler-6-20180920-01:36:08-3491,runattr,,,processid,3491,
BinomialCQI_bestCQIScheduler-6-20180920-01:36:08-3491,runattr,,,repetition,6,
BinomialCQI_bestCQIScheduler-6-20180920-01:36:08-3491,runattr,,,replication,#6,
